930306356,1645933715,0,1
1882455566,1660581081,1,1
1870162679,1663658590,0,1
5158563838,1647880096,0,2
554717415,1645973355,0,1
1859048999,1680783093,1,1
1172971866,1646070320,1,0
1121206566,1646127202,0,1
778914392,1646236980,1,0
1176715968,1646305078,1,0
5078910757,1646364015,1,0
5079950419,1646364400,1,0
5025427600,1646400890,0,0
1855682584,1664226203,1,1
969300906,1646420730,0,0
5193230446,1650869823,0,3
646284972,1648950888,0,1
5111254470,1646639272,1,0
5228610328,1646639970,1,0
1863997338,1646644209,0,0
5126636699,1691725902,0,1
5027692354,1646746871,1,0
1813254005,1646767023,1,2
5019164398,1646871230,1,1
5043804189,1647505026,0,7
5243705619,1647503156,0,1
1869121315,1646824311,0,0
1335883220,1646981026,1,0
1308919881,1656434211,0,1
5042327252,1647087191,0,1
1708991670,1660906722,0,1
1637259467,1647107121,1,0
1852861665,1647143496,1,0
976482307,1647229530,0,3
517018060,1647176638,0,0
1822116189,1679836033,1,1
1790397479,1692494524,1,2
5051152065,1647244158,0,1
643871496,1658311711,0,1
553582005,1647242295,1,0
5143028267,1696737219,0,1
667057840,1647307658,1,0
2083295632,1647426096,1,0
5128817011,1647500943,0,1
1704844372,1647506267,0,1
2128843356,1647520395,1,1
1087056053,1647542168,1,0
5121668622,1647568141,1,0
1885027575,1649901031,0,4
5175007251,1647581743,0,0
5048935477,1647588392,0,1
868491253,1647652470,1,0
1976615653,1647674396,1,0
1063715602,1647684318,1,0
1607561367,1647697776,0,0
1828068690,1647756078,0,1
5209468338,1647786739,1,0
5037754421,1647847448,1,0
930985163,1647915519,0,1
259440342,1647962506,1,0
1172320815,1647988026,0,0
1879962376,1647999709,0,1
447932209,1648007588,0,0
5282070517,1648030462,1,0
5178224970,1648044254,1,0
2120641413,1648048883,1,0
1075892290,1648123710,1,3
2076564323,1648128347,0,0
405348662,1648178924,1,0
5085704465,1648193748,1,0
1725858051,1648201444,0,1
5205988055,1648213364,1,0
949198024,1648227601,0,6
1073379858,1648276004,1,0
5268046634,1648278401,1,0
951192148,1648283954,0,0
809468642,1648308146,1,0
2020581567,1648324909,0,1
5162108026,1648351024,1,0
1473848751,1670721363,1,1
1618270245,1648553914,1,0
5277427417,1708873269,1,1
1775918584,1648647225,1,0
1763365347,1648651839,1,0
2119484013,1655090045,0,1
2094262855,1648733126,1,0
1580182971,1648739808,0,1
1949004731,1648742056,1,0
900928206,1648748444,1,0
5186943267,1648774509,1,0
5129974417,1648794457,1,0
5044669199,1648980957,0,1
5097904539,1648896424,1,0
5258634603,1648985291,1,0
1122923566,1649016020,1,0
5017915434,1649039618,1,0
1231057165,1651222387,0,1
510894050,1649064409,1,0
1552772323,1649073002,1,0
2017715491,1649093289,1,0
609905703,1649160048,1,0
1846705117,1649300386,1,0
763872014,1649338724,1,0
5243764384,1649387538,1,0
953099841,1649388742,1,0
1639863375,1649412977,1,0
5028521460,1649422598,1,0
5108279555,1649475080,1,0
1718597601,1649514887,1,0
604992703,1649571748,1,0
5115858358,1656742596,1,1
5125722129,1649661516,0,1
2082132751,1649667431,0,0
5120827309,1649668129,1,0
441687471,1649681063,1,0
1849853712,1649693272,1,0
582426683,1649732176,1,0
5181037872,1649738246,1,0
876855416,1649779308,1,0
1948912822,1649811602,1,0
1700679134,1649823590,1,0
1656248527,1650832862,0,2
5135801653,1649856468,1,0
5155233426,1649866294,1,0
1993742875,1649926234,1,0
1659573539,1649926377,1,0
5343006244,1649993016,1,0
1464111664,1650034477,1,0
1532330292,1650086480,1,0
1853512497,1650086879,1,0
5112085401,1650116087,1,0
5015599998,1660915754,0,2
1418842643,1650164905,1,0
351153825,1650165035,1,0
1646451784,1650165794,1,0
185199152,1650178108,1,0
5315609221,1650241681,1,0
1499315891,1657940658,0,1
5325325511,1650328900,1,0
1461820057,1650329339,1,0
5274118714,1650329841,1,0
5013260427,1650426931,1,0
874455414,1650484460,1,0
1143640957,1650526280,1,0
5349313824,1650539530,1,0
1932018574,1650609224,1,0
897413789,1650609635,1,0
420909210,1650612717,1,0
5249112936,1650720147,0,1
5331904357,1650695694,1,0
5273087958,1650701790,1,0
1920209693,1699516546,0,1
1651605409,1650778204,1,0
599999044,1650804684,1,0
830228732,1650905469,1,0
1622406895,1650942364,0,0
5024092405,1650943659,1,0
5228139976,1650945973,0,0
2005435102,1650947870,0,0
953956234,1650950514,1,0
1020619908,1708320531,0,1
1227601197,1650963391,1,0
2040051324,1650968952,1,0
5376232507,1651049067,0,1
5021316789,1651028652,1,0
1025821201,1651032555,1,0
272099330,1651035390,0,0
284436237,1651038104,1,0
1611946225,1651056803,0,1
725238709,1651045723,1,0
1876038896,1651051691,0,0
1160743700,1651053910,1,0
1029266163,1651061032,1,0
612686657,1651068235,0,1
955285715,1651070935,1,0
1130578957,1651071948,1,0
1383331020,1651072013,1,0
607577988,1651072080,1,0
1008598788,1651072090,0,0
5274564002,1651078172,1,0
5060700475,1651096983,0,0
517440232,1651102902,1,0
5076770962,1651106758,1,0
1770582408,1651110881,1,0
783945930,1651117149,1,0
923512296,1651120939,1,0
1984656731,1651125368,1,0
996186729,1651126502,1,0
1121792606,1651128232,0,1
562558393,1651132660,1,0
1720267070,1651153954,1,0
5393420151,1651155736,0,0
5161952047,1651199597,0,0
937005640,1651212879,1,0
519629879,1651221162,1,0
1222648602,1651232584,1,0
5047861009,1651257344,1,0
433655722,1651309532,1,0
1950687616,1651311247,1,0
1069933023,1655410505,1,1
1628516278,1695006021,0,1
2020355572,1651410917,0,0
5071070311,1651414810,0,0
1280021698,1651466209,0,0
5048400864,1651478160,1,0
5087640511,1651499526,1,0
1904429639,1651514361,1,0
1422016357,1651520769,1,0
1509952474,1651558417,1,0
5357327083,1651559618,0,0
5283582793,1654847476,1,0
1970388138,1654847926,1,0
2029601625,1654864428,1,0
5225021698,1654865485,1,0
5434206227,1654869091,1,0
1007394760,1654871754,1,0
5328985265,1654881727,1,0
5036173336,1654903876,1,0
5411679487,1654908142,1,0
1395797603,1654909834,1,0
514346064,1654911560,1,0
627535924,1654920314,1,0
831403209,1654925288,0,1
518486375,1654936130,1,0
5453446862,1655449072,0,1
1311121857,1654938021,1,0
698153924,1654959960,1,0
1792729734,1654964394,1,0
1959219449,1654982422,1,0
1683284129,1654986790,1,0
1950690507,1654999614,1,0
636761439,1655000857,1,0
1434422102,1684198337,1,1
5079756157,1655013289,1,0
1326852746,1655221308,0,1
5541800103,1655019826,1,0
5572820118,1655021504,1,0
5400688570,1655021531,1,0
5359905553,1655021588,1,0
1863106863,1655029080,1,0
5409279208,1655038575,0,1
1886818867,1655039888,0,0
5038770241,1655047201,1,0
1303322871,1655049534,1,0
5417636106,1655054197,1,0
2030240230,1655055798,1,0
5237324122,1655055802,1,0
5174143845,1655084848,1,0
5353189380,1655085031,1,0
5294514600,1655093039,1,0
5496327054,1655098246,1,0
5361702490,1655098500,0,0
1127701935,1655221942,0,3
2038595888,1655103497,0,1
5477516537,1655101945,1,0
1902083170,1655102408,0,0
5499136583,1655112833,1,0
5445103453,1655113418,1,0
797703435,1691736281,1,1
1269952070,1655127793,1,0
5009598545,1655128175,1,0
1468196498,1655128535,1,0
5415594874,1655135569,0,0
322087571,1667383200,0,1
5208539703,1655170381,1,0
5552934288,1655188113,1,0
5285876145,1655193118,1,0
1822373398,1655201207,1,0
1837200312,1655201872,1,0
5273100625,1655212255,1,0
435042740,1655216547,1,0
5281268951,1655244878,0,1
5211866965,1655269301,1,0
2019618628,1655279299,1,0
2067336891,1669798546,0,1
5059940223,1655286169,1,0
5551562502,1655286187,1,0
1986187964,1655287053,1,0
1882036917,1655295579,0,0
5561914745,1655300487,1,0
277375933,1655302160,1,0
1703769309,1655303065,1,0
1316139632,1655304893,1,0
5092454653,1655309286,0,0
5465283901,1655310736,1,0
1750072009,1655312613,1,0
502329131,1655314831,1,0
1111000472,1655341445,1,0
5171553523,1655348252,1,0
5300851580,1655349766,1,0
1958623814,1655361071,1,0
2008045272,1655379308,1,0
1588361666,1655385962,1,0
5201110930,1655395545,1,0
655963926,1655403111,1,0
1786872652,1655405096,1,0
5238986038,1656998863,0,1
1764615018,1660861915,1,2
1905155253,1655433685,1,0
5298160361,1666615312,1,2
5000537974,1655441139,1,0
1899823524,1655443940,1,0
2070505690,1663142102,1,1
5264143311,1655446319,1,0
1084594172,1655448024,1,0
745270355,1655449375,1,0
5498006982,1655449717,0,0
1135795920,1655457157,1,0
5245185813,1655463027,1,0
1758853536,1655464531,1,0
2021236472,1655466255,1,0
5064184749,1655469962,1,0
5210587301,1655486644,0,0
1972259261,1655779130,0,1
751805584,1655488602,0,1
2019846887,1655488856,1,0
5041434729,1655492990,1,0
5369306425,1655493517,1,0
2093828374,1661775247,1,1
413476962,1655501146,1,0
5130478477,1655503488,1,0
987355611,1655507201,1,0
1867626732,1655511879,1,0
5265097179,1655522255,1,0
1970819375,1655525451,1,0
1387046907,1655541195,1,0
5448567373,1655545423,1,0
5501504077,1655546185,1,0
2070681233,1656035458,1,2
2058147872,1662578937,1,2
2074459349,1663619415,1,2
2094941471,1655556455,1,0
5179084347,1655560656,1,0
5315254870,1655566414,1,0
5460578415,1655571101,1,0
2048871317,1656480579,1,1
5327413084,1655596196,1,0
1609104708,1664983299,1,2
2028385999,1655602798,1,0
1029960587,1655602882,1,0
2052017785,1656724520,1,1
2063415595,1661535566,1,1
2052229562,1655605345,1,0
2069638171,1655609744,1,0
5293567215,1655611833,1,0
1115062824,1655614783,1,0
2010537549,1655649735,0,0
1052176165,1655649785,1,0
5332375957,1655650964,1,0
1193846292,1655659669,0,0
5109269748,1655674190,1,0
2085635057,1662576469,1,1
2009551376,1656578684,1,2
706029187,1655708262,1,0
5212437538,1655710180,1,0
2001530117,1655720989,1,0
5310032294,1655723725,1,0
1113927503,1655724883,1,0
1959935774,1655725708,1,0
2027804413,1664856650,1,1
2039453546,1655734582,1,0
5403769230,1655740553,1,0
373098958,1655755608,1,0
1372368119,1663001761,1,1
1345797472,1655776652,1,0
1920064391,1655795407,1,0
1767075088,1655804976,1,0
1441713130,1655812784,0,1
947608869,1655821575,1,1
2050417544,1655835799,1,0
1858884552,1655860508,1,0
5589095291,1655862244,1,0
2075797908,1655867380,1,0
5015892370,1655872882,1,0
5558888762,1655874432,1,0
5086771894,1655887227,0,1
5364662989,1655896273,1,0
2047464331,1660588926,1,1
1414901345,1655898495,1,0
1998727447,1655899620,1,0
5439811083,1655905529,1,0
1349146756,1655914059,0,0
5366087099,1655915941,1,0
1972853083,1656048123,0,1
5374117639,1655918732,1,0
5314155788,1655919347,1,0
1866490530,1655921445,1,0
1646965278,1655924241,1,0
2056048522,1655926401,1,0
2058752197,1655932534,1,0
1052847507,1655937364,1,0
1172502930,1655962010,1,0
5151927717,1655963465,1,0
5525437605,1656060260,0,1
5156560319,1655969670,1,0
2055897995,1661366961,1,2
5401049658,1655991339,1,0
843970331,1655999190,1,0
2052325925,1656000205,1,0
2007645729,1659078524,1,1
2027524458,1656005095,1,0
5038961133,1656006728,1,0
1832569908,1656014075,1,0
1363539225,1656014203,1,0
5318483958,1656015131,1,0
2020714789,1658729027,1,1
2016377237,1662442336,1,1
1736092755,1656044578,1,0
5080947289,1656050856,1,0
1626320912,1656057576,1,0
5329412225,1656058980,1,0
5175829725,1656061552,1,0
5273551426,1656069169,1,0
1948402678,1656073199,1,0
5354715136,1656075201,1,0
2122166082,1656076971,1,0
2018707945,1663968251,1,1
5565578018,1656096995,1,0
2019877443,1656101935,1,0
2035345068,1661603203,1,2
1911535974,1656130715,1,0
1600300301,1656135031,0,0
5413377134,1656137989,1,0
5312366012,1656138093,1,0
2043039473,1656141337,1,0
5504425708,1656144871,1,0
639548634,1656151764,1,0
579427443,1656178424,1,0
315943424,1656191962,0,0
356685860,1656204417,1,0
1421765986,1656215059,0,0
664198927,1656229969,1,0
5342721988,1656262610,1,0
1478120266,1656267112,1,0
1704184094,1656281814,1,0
1901220637,1656293578,1,0
616159998,1656297803,1,0
5282276829,1656312284,1,0
1567364115,1656315722,1,0
5158574158,1656328260,1,0
5212465704,1656328796,1,0
2001474528,1656328831,1,0
1964524314,1656331181,1,0
5058131341,1656476588,0,1
1559336841,1656351758,1,0
2086166830,1658945926,1,1
2081707151,1656373917,1,0
2080215368,1656374210,1,0
5195138212,1656376220,1,0
1817079503,1658924147,1,1
1367833950,1656381649,1,0
510518213,1656388267,0,0
5175531410,1656396162,1,0
5218401396,1656396211,1,0
5307552754,1656399883,1,0
5531488633,1656400966,1,0
5553653330,1656402717,1,0
2023279910,1656402949,1,0
1419346326,1656406540,1,0
5373829884,1656407637,1,0
2055557640,1665151801,1,1
1989059094,1656420099,1,0
5317657384,1657044978,1,1
1537425632,1656421664,1,0
5367219711,1656422732,0,0
2064875629,1656431700,1,0
5398876394,1661089688,1,1
5171300402,1662661081,1,1
2042615858,1656451373,1,0
1449821263,1662195405,1,2
402881747,1656495035,1,0
5171268333,1660050921,1,1
5499206476,1656513961,1,0
5548230601,1656517516,1,0
5059818530,1656519821,1,0
2005209911,1662370372,1,1
1351171397,1656561440,1,0
5007443637,1656575104,1,0
2017877099,1656594244,1,0
5379976549,1656594721,1,0
2102426796,1656596829,1,0
2044037755,1656621191,1,0
5406192119,1656643483,1,0
2070435647,1661624389,1,1
5461689363,1656656839,1,0
965457588,1656663487,1,0
2069965402,1656798963,1,1
1697120528,1656667161,1,0
5446615005,1656679326,1,0
1968952114,1656685782,1,0
1432101163,1656688717,1,0
5555215071,1656695454,1,0
2035605608,1656697816,1,0
1111759639,1656702652,1,0
1718796241,1656723297,1,0
5418456767,1656733524,1,0
2055037392,1661171235,1,1
1775335013,1656755084,1,0
5596944915,1656770372,1,0
2090009586,1656772471,1,0
1762974415,1656773340,1,0
1430403417,1658337338,0,2
1733953668,1656813256,1,0
1178603945,1656817829,1,0
5378316403,1656822122,1,0
632714879,1656830506,1,0
1226750714,1656834810,1,0
5494994169,1656840099,1,0
1742645027,1656844504,1,0
5030847580,1656867312,1,0
714156313,1656870144,1,0
1541572783,1656871146,1,0
1611824207,1656871858,1,0
5365724556,1656874386,1,0
1837442227,1656881774,1,0
5230487987,1656900015,1,0
1946105192,1656904115,1,0
5359828288,1656905409,0,0
5111990441,1657617438,1,2
5219494606,1656911102,1,0
5032526179,1656915911,1,0
5575240597,1656926481,1,0
5522269544,1656941572,1,1
1131870024,1656954156,0,0
1761790960,1656958053,1,0
1815127637,1656986581,1,0
970825148,1656987483,1,0
905028764,1657613883,0,1
1743506141,1656994346,1,0
5469740285,1656998476,1,0
5277044926,1657004842,1,0
5557730426,1657006500,1,0
5562241309,1657006941,1,0
5331214769,1657018283,1,0
5140019245,1657027297,1,0
5046613765,1657047618,1,0
5581021603,1657063228,1,0
5482490731,1657085638,1,0
5324564367,1657086944,1,0
5148282209,1657088989,1,0
5329620178,1657092529,1,0
5015452242,1657107014,1,0
5502858661,1657114586,1,0
1802594512,1657118695,1,0
5053391242,1657127457,1,0
2056035288,1657128149,1,0
5505578457,1657162407,1,0
5013226384,1657190465,1,0
989061293,1657193705,1,0
5305218760,1657200122,1,0
5562475214,1657211624,1,0
1784984387,1657230237,1,0
5551249980,1657260988,1,0
2030116655,1657271239,1,0
5386401516,1657297709,1,0
688671869,1657332098,1,0
5018085438,1657334111,1,0
1933528574,1657339728,1,0
1819900728,1657343464,1,0
5151408173,1657354015,1,0
5474634515,1657370889,1,0
5545714566,1657376971,1,0
5289571462,1684079572,0,1
5451435582,1658765377,1,1
5593149150,1657560173,1,1
5463691363,1657433366,1,0
5518228708,1657490519,1,0
5251101845,1657491028,1,0
754602530,1657522323,1,0
5406564711,1657526673,1,0
1045899391,1657527464,1,0
2127281587,1657860195,0,1
5370694980,1657530328,1,0
5302820460,1657535236,1,0
1479130756,1657541843,1,0
1765312962,1657547512,1,0
5564222776,1657551609,1,0
1052266225,1700121179,1,1
5022995975,1657559518,1,0
2079296058,1657596668,1,0
1435249145,1657600999,1,0
5389037507,1657602842,1,0
5531355239,1657609151,1,0
1136695814,1657613236,1,0
5518238531,1657642148,1,0
1899041967,1657643908,1,0
769672315,1657657465,1,0
1408910172,1657715055,1,0
1534284553,1657747033,1,1
1674448462,1657797570,1,0
5377147485,1657799921,1,0
1945855227,1657811188,1,0
1803155928,1657860824,1,0
5152762053,1657879291,1,0
631109471,1657891485,1,0
5448960961,1657929526,1,0
1895585649,1657948413,1,0
5403537224,1657956068,1,0
5143735018,1657962040,1,0
5464189808,1657983206,1,0
1909831768,1657983237,1,0
2052099337,1658004945,1,0
1871216946,1658031952,1,0
1122602373,1658037445,1,0
5545502561,1658048332,1,0
5328312959,1658106485,1,0
5121613490,1658128935,1,0
1816490660,1658154017,1,0
1822064437,1658160415,1,0
1079325200,1658161588,1,0
1739232973,1658168275,1,0
916477151,1658204946,1,0
5348375540,1658217961,1,0
1433354181,1658255578,1,0
1733004885,1690774916,0,1
1855713558,1658284939,1,0
5346105381,1658288036,1,0
2072207223,1658305048,1,0
821968202,1658308925,0,0
1258282410,1658395875,1,0
5310377662,1658402634,1,0
1826047211,1658404922,1,0
925062081,1658412812,1,0
1785803190,1658416843,1,0
5049969041,1658452806,1,0
5517767048,1658464411,1,0
5424852433,1658498078,1,0
5454181742,1658499351,1,0
5005808750,1658514936,1,0
1969621589,1658529634,1,0
2099980148,1658559698,1,0
5552523730,1658630494,1,0
5459162875,1658641548,1,0
5026489610,1658647423,1,0
5520237232,1658650290,1,0
5460218194,1662093716,0,1
5513512736,1658668736,1,0
5483633333,1658669253,1,0
5481053060,1658681542,1,0
5341127871,1658683281,1,0
5430232422,1658684924,1,0
5512120956,1658691892,1,0
5222749892,1658749413,1,0
1840226696,1658753776,1,0
2054488630,1658777014,1,0
2060743063,1658780321,1,0
5322748415,1658824696,0,0
2020600597,1658829606,1,0
273949247,1658852276,0,0
1894983186,1658854143,1,0
5542672427,1658874825,1,0
1719925993,1658888462,1,0
5540148402,1658889870,1,0
1522457527,1658903997,1,0
1650751128,1658904966,1,0
5457304504,1658914038,1,0
2063873138,1658922289,1,0
5599424388,1658923629,1,0
5518186458,1658923751,1,0
991446963,1658924264,1,0
1107358329,1658924362,1,0
2092024221,1661582605,1,1
2059427198,1658932176,1,0
629771045,1658932455,1,0
2048193582,1658933978,1,0
1234117821,1658938973,1,0
982849119,1658939431,0,0
5595023270,1658941242,1,0
1819215053,1659048356,1,0
1774772631,1659062363,1,0
1941510691,1659093525,1,0
1366196507,1659094146,1,0
2018602282,1659096310,1,0
1845057407,1659096829,0,1
5228523713,1659099440,1,0
5302605583,1659105059,1,0
5336038372,1659105699,1,0
5501207778,1659114917,1,0
1647641333,1659196940,1,0
5506423113,1659206123,1,0
2056646214,1659227861,1,0
1708497496,1659229742,1,0
1665351805,1659240136,1,0
5444857084,1659259451,1,0
5046641969,1659279160,1,0
2109594534,1659288148,1,0
5448428025,1659320319,1,0
5526799263,1659328417,1,0
5598592115,1698535480,1,2
5313322546,1659342038,1,0
5593497650,1659353026,1,0
821175166,1659364235,1,0
5061679099,1659376763,1,0
2032215969,1659387389,1,0
617295697,1659420587,1,0
2041490145,1659424653,1,0
5248428648,1659439701,1,0
2067586725,1659444426,1,0
5540428878,1659446840,1,0
2055915067,1659454538,1,0
1899292206,1659475961,1,0
2046335162,1659477262,1,0
1878063025,1663141223,1,1
5360622792,1659503885,1,0
511844652,1659505491,1,0
5429497682,1659511703,1,0
5352744574,1659520050,1,0
5462538784,1659530820,1,0
1955658463,1659546668,1,0
908752884,1659596682,1,0
5174125413,1659620616,1,0
1903442376,1659640220,1,0
1872693084,1659660647,1,0
5461011100,1659667856,0,0
2135759659,1659684349,1,0
960511812,1659692299,1,0
274849934,1659717040,1,0
5314270927,1659750578,1,0
5265582895,1659763405,0,0
5594426199,1659770361,0,0
1258834305,1659794831,1,0
1037357471,1659801872,1,0
1463085593,1659806119,0,1
1952126891,1659815592,1,0
1904150996,1659832152,1,0
5507092757,1659844698,1,0
1937033079,1659860411,1,0
968913282,1659871299,1,0
5528015922,1659871560,1,0
5510237071,1659881385,1,0
595167526,1659891597,1,0
5322122786,1659893262,1,0
5236526830,1659900364,1,1
1861635070,1659904481,1,0
1844580670,1659925361,1,0
1606808941,1659946492,1,0
1770337953,1659952081,1,0
5009692112,1659961835,1,0
1929343094,1661030870,1,1
1939338430,1659976490,1,0
1187111198,1659976607,1,0
5540376139,1661755493,1,2
5582136642,1659983671,1,0
2099556944,1660375257,1,1
5469658796,1660019998,1,0
2023259794,1660024371,1,0
5323703200,1660026268,1,0
5529729699,1660027068,1,0
5317430568,1660030538,1,0
5306409599,1660040810,1,0
5557083513,1660040983,1,0
5573989584,1660041336,1,0
1991891879,1660052993,1,0
2056333103,1660056775,1,0
5550295180,1660063635,1,0
1469392969,1689898946,1,1
5580329362,1660071503,1,0
2081498236,1660087093,1,0
2089753768,1660092275,1,0
5438326305,1660123684,1,0
5411238199,1660126335,1,0
5413494994,1660135167,1,0
1794759614,1660140709,0,0
1640383365,1660164077,1,0
1893138186,1660172993,1,0
2044244647,1660184661,1,0
5302913404,1663076590,1,1
5126172408,1660222473,1,0
1282215710,1660225031,1,0
5385491782,1660235235,1,0
2082103738,1660247542,1,0
99211993,1660249153,1,0
5457264583,1660257856,1,0
5404369769,1660262635,0,1
5219328758,1660274539,1,0
5439005186,1660277055,1,0
1958724448,1660289328,1,0
765407266,1660297319,1,0
1771343745,1660301222,1,0
5589693738,1660302929,1,0
2085800118,1660307134,1,0
5014902273,1660309062,1,0
5081164350,1660315991,1,0
1227766041,1660318926,0,1
669552772,1660319751,1,0
5371863466,1663549827,1,1
5372758757,1660359692,1,0
1634945210,1660362271,1,0
5526110392,1660371251,1,0
5308583290,1660372062,1,0
808952919,1660373272,1,0
1518998253,1660373663,1,0
1748339090,1660373934,1,0
5151309740,1660374591,1,0
5503230513,1660377589,1,0
5528907477,1660387756,0,1
5585706122,1660390277,1,0
1021757501,1660393713,1,0
5309414967,1660394731,1,0
792793309,1674879867,0,2
5455740994,1660408854,1,0
2041760587,1660408888,1,0
5323493629,1660412323,1,0
5520796559,1660416903,1,0
1828438253,1660422914,1,0
1157567885,1660424178,1,0
5467800133,1660441423,1,0
2079387194,1660442243,1,0
5486772713,1660450013,1,0
1442220324,1660451530,1,0
5358279900,1660473229,1,0
5140522855,1660473736,1,0
1608348002,1660480175,1,0
5505161400,1660481940,1,0
1605872933,1660486575,1,0
5576252951,1660490143,1,0
1201871754,1660493466,1,0
5296238070,1660501601,1,0
2063972861,1663121710,1,1
1848159272,1660537064,1,0
2072538189,1660537318,1,0
5564114036,1660544181,1,0
5716984268,1660554445,1,0
5311904289,1660580991,1,0
1712390292,1660595324,1,0
5387374943,1660618454,1,0
5098078518,1660623119,1,0
1933093525,1660623336,1,0
2076921186,1660629937,1,0
783907448,1660631430,1,0
5518748217,1660632528,1,0
1259153246,1660648991,1,0
5394632330,1660650884,1,0
5531564268,1660652607,1,0
5453001785,1660653176,1,0
1240934061,1660654034,1,0
1103317665,1660664637,1,0
306322902,1660720020,1,0
1916378131,1660723127,1,0
5523924698,1660727996,1,0
5483939373,1660728103,1,0
1543513587,1660728748,1,0
5424932026,1660740590,1,0
1301472105,1660743761,1,0
2005666552,1660749584,1,0
5015141409,1660762345,1,0
1759265978,1660766789,1,0
1929178052,1660779526,1,0
5780397357,1660780293,1,0
5712073851,1660794011,1,0
5352836736,1660796834,1,0
1911232127,1660798936,1,0
5170275400,1660800461,1,0
5432729938,1660802420,1,0
5580491211,1660807562,1,0
5185866084,1660811532,1,0
5773122758,1660826786,1,0
5504709858,1660829041,1,0
2119445173,1660832734,1,0
820448900,1660836050,1,0
5714135747,1660836346,1,0
5159657025,1660838188,1,0
1454930102,1663942382,0,1
1826797912,1660844856,1,0
5221193678,1660848055,1,0
823096927,1660854002,1,0
5011726448,1660856717,1,0
1272640534,1660879640,1,0
1209208301,1660883007,1,0
5745567826,1660885304,1,0
1795580367,1663355194,1,1
5590005452,1660891666,1,0
5765479185,1660899102,1,0
5544168781,1660902319,1,0
2079457777,1673912940,0,1
1811775987,1660914086,1,0
5331686670,1660914505,1,0
5252974741,1660918805,1,0
2087689227,1660929512,1,0
5713152109,1660933316,1,0
1710252841,1662493207,1,2
1209432367,1660957637,1,0
5565195615,1660968582,1,0
5425061678,1660973327,1,0
5690753215,1660979678,1,0
5460986126,1660979755,1,0
5033394252,1660982785,1,0
2054282932,1660983573,1,0
770349056,1660984946,1,0
5439826682,1660990698,1,0
5408434460,1660996706,1,0
5543657857,1661203279,1,1
2054431572,1661000698,1,0
5516890886,1661012407,1,0
2029314287,1661020901,1,0
5414423763,1661020995,1,0
2081534723,1661061847,1,0
5523964620,1661066201,1,0
1923092956,1661072953,1,0
1636438978,1661073078,1,0
2034969052,1661075810,1,0
1940160794,1661075961,1,0
5537821031,1661079107,1,0
1918485572,1661085041,1,0
5394056658,1661085512,1,0
2044299443,1661090690,1,0
2053111292,1661091218,1,0
2098446045,1661093966,1,0
5488323095,1661109213,1,0
